transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000022,7051,428,73.21,CLP,approved,2025-08-31 12:28:56,credit_card,Mastercard,CL,00,Transaction approved,2.97,2.17,71.04,mobile,174.187.178.41,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_4; rv:1.9.3.20) Gecko/4609-06-13 02:38:08 Firefox/3.6.6,1,2816,True,1,other,False,2025-09-01
TXN00000023,4360,267,108.13,COP,approved,2025-10-21 19:40:13,credit_card,Mastercard,CO,00,Transaction approved,3.08,3.33,104.8,desktop,190.194.125.58,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/39.0.837.0 Safari/531.1",1,828,True,1,travel,False,2025-10-23
TXN00000024,1391,961,75.71,USD,approved,2025-09-12 21:32:47,ewallet,Clip,CL,00,Transaction approved,3.67,2.78,72.93,mobile,56.18.110.133,Opera/9.98.(X11; Linux x86_64; ff-SN) Presto/2.9.188 Version/10.00,1,906,,1,services,True,2025-09-14
TXN00000025,2047,285,139.19,USD,approved,2025-08-16 23:35:57,bank_transfer,SPEI,MX,00,Transaction approved,1.0,1.39,137.8,mobile,142.165.162.4,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),1,2641,,1,services,True,2025-08-18
TXN00000026,2477,605,18.45,MXN,approved,2025-08-07 12:10:34,credit_card,Mastercard,MX,00,Transaction approved,3.1,0.57,17.88,desktop,174.173.62.92,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/18.0.871.0 Mobile/70X044 Safari/535.0",1,1163,True,1,services,False,2025-08-09
TXN00000027,1102,262,3.36,BRL,approved,2025-09-02 06:54:57,credit_card,American Express,BR,00,Transaction approved,3.07,0.1,3.26,mobile,109.53.35.176,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3 rv:3.0; nds-NL) AppleWebKit/535.50.5 (KHTML, like Gecko) Version/4.0 Safari/535.50.5",1,1446,True,1,utilities,False,2025-09-04
TXN00000028,5050,719,17.43,BRL,approved,2025-10-01 17:02:13,bank_transfer,SPEI,BR,00,Transaction approved,1.13,0.2,17.23,mobile,76.193.172.183,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.4.6 (KHTML, like Gecko) Version/5.0.2 Safari/533.4.6",1,2979,,1,entertainment,False,2025-10-03
TXN00000029,819,147,58.98,CLP,approved,2025-08-21 16:55:24,ewallet,Rappi Pay,CL,00,Transaction approved,4.22,2.49,56.49,tablet,73.163.198.60,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/61.0.805.0 Mobile/50L394 Safari/531.0",1,1135,,1,utilities,False,2025-08-22
TXN00000030,1157,619,57.01,MXN,approved,2025-10-22 17:36:37,debit_card,Visa Debit,MX,00,Transaction approved,3.33,1.9,55.11,mobile,183.72.224.8,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.10.3 (KHTML, like Gecko) Version/4.0 Safari/533.10.3",1,2337,True,1,retail,False,2025-10-23
TXN00000031,6377,123,6.59,USD,approved,2025-10-15 08:32:05,ewallet,PayPal,BR,00,Transaction approved,4.29,0.28,6.31,mobile,,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/62.0.871.0 Safari/533.0",1,405,,1,travel,True,2025-10-17
TXN00000034,657,841,7.35,BRL,approved,2025-08-27 13:59:13,debit_card,Visa Debit,BR,00,Transaction approved,3.37,0.25,7.1,mobile,181.24.71.50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/40.0.859.0 Safari/534.2",1,1258,False,1,other,False,2025-08-28
TXN00000035,8341,75,25.07,BRL,approved,2025-08-23 22:13:03,bank_transfer,PIX,BR,00,Transaction approved,1.08,0.27,24.8,desktop,103.215.1.12,"Mozilla/5.0 (iPad; CPU iPad OS 8_4_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/31.0.885.0 Mobile/29Y031 Safari/535.0",1,2868,,1,other,False,2025-08-24
TXN00000037,9745,978,30.98,ARS,approved,2025-08-17 15:38:33,bank_transfer,SPEI,AR,00,Transaction approved,1.04,0.32,30.66,mobile,187.243.129.217,Mozilla/5.0 (Android 1.5; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,1,239,,1,food_beverage,False,2025-08-19
TXN00000038,9075,842,4.55,MXN,approved,2025-09-22 11:34:56,debit_card,Mastercard Debit,MX,00,Transaction approved,2.76,0.13,4.42,mobile,50.99.194.239,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4953-04-16 12:00:59 Firefox/3.6.11,1,2557,True,1,retail,False,2025-09-23
TXN00000040,4753,208,19.51,COP,approved,2025-10-03 06:06:34,credit_card,Diners Club,CO,00,Transaction approved,2.83,0.55,18.96,tablet,123.33.210.248,Opera/9.26.(X11; Linux x86_64; ia-FR) Presto/2.9.180 Version/12.00,1,1837,True,1,utilities,False,2025-10-05
TXN00000041,3940,852,38.37,MXN,approved,2025-09-29 08:13:16,debit_card,Maestro,MX,00,Transaction approved,3.48,1.34,37.03,tablet,4.151.113.137,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.805.0 Safari/531.2",1,842,True,1,tech,False,2025-09-30
TXN00000043,4096,243,46.83,ARS,approved,2025-09-10 21:54:36,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,89.72.199.20,Opera/8.23.(Windows NT 6.1; ik-CA) Presto/2.9.186 Version/12.00,1,651,True,1,food_beverage,False,2025-09-12
TXN00000044,6613,905,25.92,CLP,refunded,2025-09-03 07:16:01,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,135.164.120.95,Opera/8.96.(X11; Linux i686; niu-NZ) Presto/2.9.170 Version/12.00,1,978,True,1,other,False,
TXN00000047,9643,620,75.02,USD,approved,2025-10-23 14:28:23,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,49.119.173.167,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_0 rv:3.0; cv-RU) AppleWebKit/534.48.1 (KHTML, like Gecko) Version/5.0.5 Safari/534.48.1",1,442,True,1,retail,True,2025-10-24
TXN00000048,9467,539,33.32,ARS,approved,2025-10-19 12:49:20,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,69.150.12.204,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.0),1,1488,False,1,tech,False,2025-10-20
TXN00000049,7758,885,57.56,COP,approved,2025-10-13 08:19:02,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,91.134.137.167,Opera/9.93.(Windows NT 6.0; sk-SK) Presto/2.9.164 Version/10.00,1,483,,1,travel,False,2025-10-14
TXN00000050,3259,164,60.42,CLP,approved,2025-09-30 09:25:01,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,55.211.187.209,Opera/9.36.(X11; Linux i686; ln-CD) Presto/2.9.180 Version/11.00,1,2425,False,1,tech,False,2025-10-02
TXN00000052,1112,410,98.47,MXN,approved,2025-08-18 07:43:13,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,33.243.216.219,Opera/9.79.(Windows NT 5.01; niu-NU) Presto/2.9.184 Version/11.00,1,113,,1,food_beverage,False,2025-08-19
TXN00000054,3360,284,62.23,ARS,approved,2025-09-17 09:36:21,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,83.96.177.226,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.879.0 Safari/532.0",1,2204,True,1,services,False,2025-09-19
TXN00000055,6061,293,22.9,BRL,approved,2025-09-09 12:01:36,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,177.45.147.92,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/3.1),1,657,False,6,food_beverage,False,2025-09-11
TXN00000057,3250,302,92.09,ARS,declined,2025-09-02 14:50:59,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,149.198.207.32,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.17.4 (KHTML, like Gecko) Version/5.1 Safari/534.17.4",1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-10-22 10:11:15,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,61.231.227.90,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-09-30 15:30:43,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,174.140.142.98,Opera/9.31.(Windows 95; ber-MA) Presto/2.9.162 Version/11.00,1,2043,,1,entertainment,False,2025-10-01
TXN00000060,9726,159,21.63,MXN,approved,2025-09-03 09:00:04,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,138.206.60.180,Mozilla/5.0 (Android 1.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,1,1529,True,1,utilities,False,2025-09-04
TXN00000061,5987,122,55.46,BRL,approved,2025-08-16 09:29:01,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,115.176.141.17,Opera/9.70.(X11; Linux i686; oc-FR) Presto/2.9.184 Version/10.00,1,256,False,1,utilities,False,2025-08-18
TXN00000063,180,615,25.65,CLP,approved,2025-08-07 12:26:24,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,128.103.159.206,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fo-FO) AppleWebKit/534.39.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.39.3",1,2692,,1,retail,False,2025-08-09
TXN00000064,4184,342,31.05,ARS,approved,2025-08-09 22:34:41,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,9.38.38.87,Opera/8.56.(X11; Linux i686; tr-CY) Presto/2.9.160 Version/10.00,1,2235,True,1,entertainment,False,2025-08-11
TXN00000068,1680,754,78.38,MXN,approved,2025-08-17 07:36:09,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,29.53.104.206,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/14.5j4764.0 Mobile/99F977 Safari/532.2",1,2571,True,1,other,False,2025-08-19
TXN00000069,9159,998,52.11,COP,approved,2025-10-17 19:49:18,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,41.168.105.195,Opera/9.55.(X11; Linux i686; et-EE) Presto/2.9.166 Version/12.00,1,210,False,1,utilities,False,2025-10-19
TXN00000070,8121,978,8.54,BRL,approved,2025-08-19 22:34:11,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,138.116.252.67,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/34.0.837.0 Safari/531.2",1,2669,,1,food_beverage,False,2025-08-21
TXN00000071,3156,724,32.38,PEN,declined,2025-08-30 22:34:43,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,22.244.6.162,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/37.0.851.0 Mobile/45V005 Safari/532.0",1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-09-12 06:14:22,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,74.155.228.104,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.818.0 Safari/534.0",1,1656,True,3,retail,False,2025-09-13
TXN00000073,755,139,48.42,USD,approved,2025-08-14 06:13:54,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,110.124.53.93,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0),1,1686,,1,other,True,2025-08-16
TXN00000075,3566,383,52.1,COP,approved,2025-10-20 22:44:55,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,184.107.76.48,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_6 rv:3.0; fur-IT) AppleWebKit/532.48.7 (KHTML, like Gecko) Version/5.0.4 Safari/532.48.7",1,114,True,1,retail,False,2025-10-22
TXN00000076,1829,827,87.72,ARS,approved,2025-09-26 18:38:27,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,176.148.63.255,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),1,491,True,1,utilities,False,2025-09-28
TXN00000078,2851,37,14.47,COP,approved,2025-09-14 14:45:57,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,89.249.124.27,Opera/8.51.(Windows NT 5.2; unm-US) Presto/2.9.167 Version/11.00,1,318,True,6,travel,False,2025-09-16
TXN00000079,1827,115,12.58,USD,approved,2025-08-13 16:31:01,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,208.135.147.46,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),1,483,True,1,food_beverage,True,2025-08-14
TXN00000080,7716,599,46.81,MXN,refunded,2025-10-03 06:30:53,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,90.103.205.69,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/14.1m5729.0 Mobile/14L808 Safari/531.1",1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-09-14 23:09:41,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,75.93.76.101,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.31.6 (KHTML, like Gecko) Version/4.0 Safari/532.31.6",1,1157,True,1,entertainment,False,2025-09-15
TXN00000083,9241,149,14.6,ARS,approved,2025-09-29 22:03:19,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,79.251.136.75,API/1.0,1,976,True,1,services,False,2025-09-30
TXN00000085,5559,860,87.46,MXN,approved,2025-10-03 09:10:39,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,81.240.232.94,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),1,870,True,1,entertainment,False,2025-10-05
TXN00000086,5489,511,26.7,ARS,approved,2025-08-14 12:06:27,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,95.91.252.171,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/4.1),1,1606,,1,entertainment,False,2025-08-16
TXN00000087,2738,711,3.19,MXN,approved,2025-08-20 14:26:25,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,159.89.109.152,Opera/8.93.(X11; Linux x86_64; os-RU) Presto/2.9.186 Version/10.00,1,1250,True,1,travel,False,2025-08-22
TXN00000088,5695,292,30.65,USD,approved,2025-09-26 09:31:31,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,219.75.210.170,Mozilla/5.0 (Android 13; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,1,2184,,1,entertainment,True,2025-09-27
TXN00000089,4648,119,27.43,CLP,declined,2025-10-23 21:06:48,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,85.3.150.214,Mozilla/5.0 (Windows NT 6.0; mg-MG; rv:1.9.2.20) Gecko/3249-06-23 15:42:38 Firefox/3.6.1,1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-09-15 22:21:13,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,48.128.115.73,Opera/9.28.(X11; Linux x86_64; xh-ZA) Presto/2.9.161 Version/12.00,1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-09-25 07:01:56,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,148.135.138.239,API/1.0,1,1157,True,1,utilities,False,
TXN00000094,1301,36,23.26,USD,declined,2025-08-19 14:17:10,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,47.178.46.242,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4 rv:3.0; fur-IT) AppleWebKit/533.9.1 (KHTML, like Gecko) Version/4.0.2 Safari/533.9.1",3,425,True,1,services,True,
TXN00000096,5243,321,12.27,CLP,approved,2025-09-27 16:30:29,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,34.0.161.250,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.38.7 (KHTML, like Gecko) Version/5.0.3 Safari/533.38.7",1,1787,,1,travel,False,2025-09-28
TXN00000097,851,602,105.8,BRL,approved,2025-07-28 08:14:19,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,53.92.89.135,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),1,2837,True,1,travel,False,2025-07-29
TXN00000098,948,360,46.41,CLP,approved,2025-10-12 23:32:11,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,211.131.189.96,Mozilla/5.0 (Windows NT 5.1; kw-GB; rv:1.9.0.20) Gecko/2564-12-18 14:31:38 Firefox/3.8,1,2123,False,3,utilities,False,2025-10-13
TXN00000099,6825,797,6.01,MXN,declined,2025-08-14 14:56:05,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,80.59.201.244,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),3,1896,True,1,retail,False,
