transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000055,6061,293,22.9,BRL,approved,2025-09-09 11:58:35,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,23.28.88.221,Opera/8.88.(Windows NT 5.0; ml-IN) Presto/2.9.181 Version/11.00,1,657,False,6,food_beverage,False,2025-09-11
TXN00000057,3250,302,92.09,ARS,declined,2025-09-02 14:47:58,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,107.80.98.59,"Mozilla/5.0 (Linux; Android 4.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.844.0 Safari/534.0",1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-10-22 10:08:14,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,91.113.6.70,Opera/9.40.(X11; Linux x86_64; dz-BT) Presto/2.9.162 Version/12.00,1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-09-30 15:27:42,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,30.104.76.172,Opera/8.17.(X11; Linux x86_64; ps-AF) Presto/2.9.181 Version/12.00,1,2043,,1,entertainment,False,2025-10-01
TXN00000060,9726,159,21.63,MXN,approved,2025-09-03 08:57:03,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,101.163.162.203,Opera/9.95.(Windows NT 5.2; hu-HU) Presto/2.9.173 Version/10.00,1,1529,True,1,utilities,False,2025-09-04
TXN00000061,5987,122,55.46,BRL,approved,2025-08-16 09:26:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,220.16.52.55,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0 rv:2.0; iw-IL) AppleWebKit/534.31.3 (KHTML, like Gecko) Version/4.0.1 Safari/534.31.3",1,256,False,1,utilities,False,2025-08-18
TXN00000063,180,615,25.65,CLP,approved,2025-08-07 12:23:23,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,27.223.222.136,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),1,2692,,1,retail,False,2025-08-09
TXN00000064,4184,342,31.05,ARS,approved,2025-08-09 22:31:40,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,137.14.61.184,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/29.0.803.0 Safari/532.2",1,2235,True,1,entertainment,False,2025-08-11
TXN00000068,1680,754,78.38,MXN,approved,2025-08-17 07:33:08,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,201.219.217.139,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.16.2 (KHTML, like Gecko) Version/5.0.3 Safari/531.16.2",1,2571,True,1,other,False,2025-08-19
TXN00000069,9159,998,52.11,COP,approved,2025-10-17 19:46:17,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,156.61.176.134,Mozilla/5.0 (Android 5.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,1,210,False,1,utilities,False,2025-10-19
TXN00000070,8121,978,8.54,BRL,approved,2025-08-19 22:31:10,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,9.188.119.88,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/8527-06-20 18:14:08 Firefox/10.0,1,2669,,1,food_beverage,False,2025-08-21
TXN00000071,3156,724,32.38,PEN,declined,2025-08-30 22:31:42,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,92.201.81.149,Opera/9.33.(X11; Linux i686; ga-IE) Presto/2.9.185 Version/11.00,1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-09-12 06:11:21,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,37.198.136.145,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/15.7r2092.0 Mobile/71C125 Safari/531.1",1,1656,True,3,retail,False,2025-09-13
TXN00000073,755,139,48.42,USD,approved,2025-08-14 06:10:53,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,58.186.244.64,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.899.0 Safari/536.1",1,1686,,1,other,True,2025-08-16
TXN00000075,3566,383,52.1,COP,approved,2025-10-20 22:41:54,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,191.151.175.185,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6088-03-03 19:01:46 Firefox/3.6.9,1,114,True,1,retail,False,2025-10-22
TXN00000076,1829,827,87.72,ARS,approved,2025-09-26 18:35:26,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,160.60.209.142,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/54.0.871.0 Mobile/40G906 Safari/534.0",1,491,True,1,utilities,False,2025-09-28
TXN00000078,2851,37,14.47,COP,approved,2025-09-14 14:42:56,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,101.233.52.212,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),1,318,True,6,travel,False,2025-09-16
TXN00000079,1827,115,12.58,USD,approved,2025-08-13 16:28:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,26.76.227.187,Mozilla/5.0 (Windows 98; Win 9x 4.90; ast-ES; rv:1.9.2.20) Gecko/4681-10-16 04:54:24 Firefox/10.0,1,483,True,1,food_beverage,True,2025-08-14
TXN00000080,7716,599,46.81,MXN,refunded,2025-10-03 06:27:52,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,10.102.36.195,Opera/8.86.(Windows NT 11.0; gd-GB) Presto/2.9.183 Version/12.00,1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-09-14 23:06:40,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,142.213.76.2,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),1,1157,True,1,entertainment,False,2025-09-15
TXN00000083,9241,149,14.6,ARS,approved,2025-09-29 22:00:18,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,102.75.191.249,API/1.0,1,976,True,1,services,False,2025-09-30
TXN00000085,5559,860,87.46,MXN,approved,2025-10-03 09:07:38,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,97.206.175.121,Opera/9.55.(X11; Linux i686; kn-IN) Presto/2.9.169 Version/12.00,1,870,True,1,entertainment,False,2025-10-05
TXN00000086,5489,511,26.7,ARS,approved,2025-08-14 12:03:26,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,207.49.148.207,Mozilla/5.0 (Android 4.0.2; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,1,1606,,1,entertainment,False,2025-08-16
TXN00000087,2738,711,3.19,MXN,approved,2025-08-20 14:23:24,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,73.5.218.107,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/61.0.885.0 Safari/535.1",1,1250,True,1,travel,False,2025-08-22
TXN00000088,5695,292,30.65,USD,approved,2025-09-26 09:28:30,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,89.103.73.11,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1),1,2184,,1,entertainment,True,2025-09-27
TXN00000089,4648,119,27.43,CLP,declined,2025-10-23 21:03:47,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,14.251.118.13,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-09-15 22:18:12,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,97.29.122.32,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.840.0 Safari/533.0",1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-09-25 06:58:55,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,81.18.194.70,API/1.0,1,1157,True,1,utilities,False,
TXN00000094,1301,36,23.26,USD,declined,2025-08-19 14:14:09,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,7.63.4.98,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/14.0.878.0 Mobile/70B319 Safari/531.1",3,425,True,1,services,True,
TXN00000096,5243,321,12.27,CLP,approved,2025-09-27 16:27:28,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,140.240.15.213,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),1,1787,,1,travel,False,2025-09-28
TXN00000097,851,602,105.8,BRL,approved,2025-07-28 08:11:18,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,74.110.114.215,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.3g0758.0 Mobile/51H922 Safari/531.0",1,2837,True,1,travel,False,2025-07-29
TXN00000098,948,360,46.41,CLP,approved,2025-10-12 23:29:10,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,209.136.229.218,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9 rv:2.0; is-IS) AppleWebKit/532.34.4 (KHTML, like Gecko) Version/5.0 Safari/532.34.4",1,2123,False,3,utilities,False,2025-10-13
TXN00000099,6825,797,6.01,MXN,declined,2025-08-14 14:53:04,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,63.95.57.67,Opera/9.54.(X11; Linux x86_64; cmn-TW) Presto/2.9.166 Version/12.00,3,1896,True,1,retail,False,
