transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000057,3250,302,92.09,ARS,declined,2025-09-02 14:48:58,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,214.187.42.144,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_9; rv:1.9.3.20) Gecko/9464-08-13 03:01:37 Firefox/3.8,1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-10-22 10:09:14,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,173.5.192.31,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.0),1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-09-30 15:28:42,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,161.103.48.169,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7428-12-16 02:17:54 Firefox/14.0,1,2043,,1,entertainment,False,2025-10-01
TXN00000060,9726,159,21.63,MXN,approved,2025-09-03 08:58:03,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,14.183.182.27,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.1.6 (KHTML, like Gecko) Version/5.1 Safari/531.1.6",1,1529,True,1,utilities,False,2025-09-04
TXN00000061,5987,122,55.46,BRL,approved,2025-08-16 09:27:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,69.243.230.50,Mozilla/5.0 (Android 1.5; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,1,256,False,1,utilities,False,2025-08-18
TXN00000063,180,615,25.65,CLP,approved,2025-08-07 12:24:23,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,146.197.167.226,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),1,2692,,1,retail,False,2025-08-09
TXN00000064,4184,342,31.05,ARS,approved,2025-08-09 22:32:40,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,70.129.143.201,Opera/8.94.(Windows NT 5.1; li-BE) Presto/2.9.178 Version/12.00,1,2235,True,1,entertainment,False,2025-08-11
TXN00000068,1680,754,78.38,MXN,approved,2025-08-17 07:34:08,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,180.130.189.78,Opera/8.17.(Windows NT 5.01; si-LK) Presto/2.9.166 Version/11.00,1,2571,True,1,other,False,2025-08-19
TXN00000069,9159,998,52.11,COP,approved,2025-10-17 19:47:17,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,4.152.34.97,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/63.0.814.0 Safari/535.1",1,210,False,1,utilities,False,2025-10-19
TXN00000070,8121,978,8.54,BRL,approved,2025-08-19 22:32:10,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,29.208.125.102,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.14.6 (KHTML, like Gecko) Version/5.0 Safari/531.14.6",1,2669,,1,food_beverage,False,2025-08-21
TXN00000071,3156,724,32.38,PEN,declined,2025-08-30 22:32:42,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,198.188.58.193,"Mozilla/5.0 (iPad; CPU iPad OS 17_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/28.0.827.0 Mobile/04H376 Safari/535.1",1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-09-12 06:12:21,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,176.10.142.126,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9754-07-11 19:38:28 Firefox/5.0,1,1656,True,3,retail,False,2025-09-13
TXN00000073,755,139,48.42,USD,approved,2025-08-14 06:11:53,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,65.187.217.207,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; byn-ER) AppleWebKit/534.18.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.18.6",1,1686,,1,other,True,2025-08-16
TXN00000075,3566,383,52.1,COP,approved,2025-10-20 22:42:54,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,196.111.207.169,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/17.0.875.0 Safari/536.2",1,114,True,1,retail,False,2025-10-22
TXN00000076,1829,827,87.72,ARS,approved,2025-09-26 18:36:26,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,5.110.239.70,Mozilla/5.0 (Android 3.2.3; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,1,491,True,1,utilities,False,2025-09-28
TXN00000078,2851,37,14.47,COP,approved,2025-09-14 14:43:56,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,125.127.164.146,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/4775-11-12 10:46:22 Firefox/3.8,1,318,True,6,travel,False,2025-09-16
TXN00000079,1827,115,12.58,USD,approved,2025-08-13 16:29:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,60.169.104.44,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.0),1,483,True,1,food_beverage,True,2025-08-14
TXN00000080,7716,599,46.81,MXN,refunded,2025-10-03 06:28:52,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,73.59.231.5,Opera/8.59.(Windows 95; fa-IR) Presto/2.9.175 Version/11.00,1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-09-14 23:07:40,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,53.88.230.186,Opera/9.43.(X11; Linux i686; ff-SN) Presto/2.9.171 Version/10.00,1,1157,True,1,entertainment,False,2025-09-15
TXN00000083,9241,149,14.6,ARS,approved,2025-09-29 22:01:18,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,35.219.245.16,API/1.0,1,976,True,1,services,False,2025-09-30
TXN00000085,5559,860,87.46,MXN,approved,2025-10-03 09:08:38,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,18.141.53.117,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.1),1,870,True,1,entertainment,False,2025-10-05
TXN00000086,5489,511,26.7,ARS,approved,2025-08-14 12:04:26,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,201.211.189.143,Mozilla/5.0 (Android 2.3.3; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,1,1606,,1,entertainment,False,2025-08-16
TXN00000087,2738,711,3.19,MXN,approved,2025-08-20 14:24:24,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,105.175.1.122,Opera/8.23.(X11; Linux x86_64; gv-GB) Presto/2.9.164 Version/10.00,1,1250,True,1,travel,False,2025-08-22
TXN00000088,5695,292,30.65,USD,approved,2025-09-26 09:29:30,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,116.222.209.84,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.10.4 (KHTML, like Gecko) Version/4.0.4 Safari/535.10.4",1,2184,,1,entertainment,True,2025-09-27
TXN00000089,4648,119,27.43,CLP,declined,2025-10-23 21:04:47,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,21.231.196.87,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-09-15 22:19:12,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,191.44.234.30,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-09-25 06:59:55,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,137.37.89.160,API/1.0,1,1157,True,1,utilities,False,
TXN00000094,1301,36,23.26,USD,declined,2025-08-19 14:15:09,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,119.228.29.16,Opera/9.13.(Windows CE; kk-KZ) Presto/2.9.163 Version/11.00,3,425,True,1,services,True,
TXN00000096,5243,321,12.27,CLP,approved,2025-09-27 16:28:28,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,83.100.39.56,Opera/8.39.(X11; Linux i686; wae-CH) Presto/2.9.167 Version/11.00,1,1787,,1,travel,False,2025-09-28
TXN00000097,851,602,105.8,BRL,approved,2025-07-28 08:12:18,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,178.17.222.54,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; br-FR) AppleWebKit/534.21.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.21.7",1,2837,True,1,travel,False,2025-07-29
TXN00000098,948,360,46.41,CLP,approved,2025-10-12 23:30:10,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,58.97.16.61,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_1; rv:1.9.4.20) Gecko/9340-05-25 19:15:49 Firefox/3.6.2,1,2123,False,3,utilities,False,2025-10-13
TXN00000099,6825,797,6.01,MXN,declined,2025-08-14 14:54:04,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,8.243.145.225,Opera/9.36.(X11; Linux x86_64; doi-IN) Presto/2.9.168 Version/11.00,3,1896,True,1,retail,False,
