transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000043,4096,243,46.83,ARS,approved,2025-09-10 21:50:35,debit_card,Mastercard Debit,AR,00,Transaction approved,2.59,1.21,45.62,desktop,10.113.201.167,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nl-BE) AppleWebKit/533.34.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6533.34.4",1,651,True,1,food_beverage,False,2025-09-12
TXN00000044,6613,905,25.92,CLP,refunded,2025-09-03 07:12:00,credit_card,Diners Club,CL,cancelled,Transaction refunded,0.0,0.0,0.0,mobile,207.196.57.157,Opera/8.48.(X11; Linux i686; si-LK) Presto/2.9.173 Version/12.00,1,978,True,1,other,False,
TXN00000047,9643,620,75.02,USD,approved,2025-10-23 14:24:22,debit_card,Visa Debit,BR,00,Transaction approved,3.27,2.45,72.57,mobile,17.36.151.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/17.4f3173.0 Mobile/70J829 Safari/535.1",1,442,True,1,retail,True,2025-10-24
TXN00000048,9467,539,33.32,ARS,approved,2025-10-19 12:45:19,debit_card,Visa Debit,AR,00,Transaction approved,2.58,0.86,32.46,mobile,20.20.216.234,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),1,1488,False,1,tech,False,2025-10-20
TXN00000049,7758,885,57.56,COP,approved,2025-10-13 08:15:01,ewallet,PayPal,CO,00,Transaction approved,3.55,2.04,55.52,desktop,25.33.54.3,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9025-05-11 13:55:15 Firefox/11.0,1,483,,1,travel,False,2025-10-14
TXN00000050,3259,164,60.42,CLP,approved,2025-09-30 09:21:00,credit_card,Visa,CL,00,Transaction approved,2.94,1.78,58.64,mobile,102.227.90.154,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.887.0 Safari/536.0",1,2425,False,1,tech,False,2025-10-02
TXN00000052,1112,410,98.47,MXN,approved,2025-08-18 07:39:12,bank_transfer,Transferencia,MX,00,Transaction approved,1.61,1.59,96.88,mobile,65.80.1.196,Opera/8.43.(X11; Linux i686; sc-IT) Presto/2.9.181 Version/11.00,1,113,,1,food_beverage,False,2025-08-19
TXN00000054,3360,284,62.23,ARS,approved,2025-09-17 09:32:20,debit_card,Mastercard Debit,AR,00,Transaction approved,2.52,1.57,60.66,mobile,142.206.115.10,Opera/8.50.(X11; Linux i686; ne-NP) Presto/2.9.168 Version/12.00,1,2204,True,1,services,False,2025-09-19
TXN00000055,6061,293,22.9,BRL,approved,2025-09-09 11:57:35,credit_card,Mastercard,BR,00,Transaction approved,2.72,0.62,22.28,mobile,119.137.82.162,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),1,657,False,6,food_beverage,False,2025-09-11
TXN00000057,3250,302,92.09,ARS,declined,2025-09-02 14:46:58,debit_card,Visa Debit,AR,65,Insufficient funds,0.0,0.0,0.0,desktop,222.224.246.154,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/27.0.857.0 Safari/535.1",1,1081,False,1,travel,False,
TXN00000058,3961,219,18.52,COP,pending,2025-10-22 10:07:14,bank_transfer,Transferencia,CO,pending,Pending authorization,0.0,0.0,0.0,tablet,220.147.6.173,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0 rv:5.0; ast-ES) AppleWebKit/535.38.4 (KHTML, like Gecko) Version/5.1 Safari/535.38.4",1,2518,,1,utilities,False,
TXN00000059,2465,68,49.02,COP,approved,2025-09-30 15:26:42,bank_transfer,Transferencia,CO,00,Transaction approved,1.94,0.95,48.07,mobile,201.162.106.35,Mozilla/5.0 (Windows NT 4.0; pap-AW; rv:1.9.0.20) Gecko/3174-06-15 11:57:09 Firefox/13.0,1,2043,,1,entertainment,False,2025-10-01
TXN00000060,9726,159,21.63,MXN,approved,2025-09-03 08:56:03,debit_card,Mastercard Debit,MX,00,Transaction approved,3.48,0.75,20.88,desktop,179.57.92.186,Opera/8.86.(X11; Linux i686; bem-ZM) Presto/2.9.184 Version/12.00,1,1529,True,1,utilities,False,2025-09-04
TXN00000061,5987,122,55.46,BRL,approved,2025-08-16 09:25:00,debit_card,Maestro,BR,00,Transaction approved,3.11,1.72,53.74,mobile,65.60.97.119,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1),1,256,False,1,utilities,False,2025-08-18
TXN00000063,180,615,25.65,CLP,approved,2025-08-07 12:22:23,bank_transfer,SPEI,CL,00,Transaction approved,1.81,0.46,25.19,desktop,206.34.107.53,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_3 rv:3.0; sr-ME) AppleWebKit/533.32.7 (KHTML, like Gecko) Version/4.1 Safari/533.32.7",1,2692,,1,retail,False,2025-08-09
TXN00000064,4184,342,31.05,ARS,approved,2025-08-09 22:30:40,debit_card,Visa Debit,AR,00,Transaction approved,3.08,0.96,30.09,mobile,35.158.34.96,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.0),1,2235,True,1,entertainment,False,2025-08-11
TXN00000068,1680,754,78.38,MXN,approved,2025-08-17 07:32:08,debit_card,Maestro,MX,00,Transaction approved,2.59,2.03,76.35,mobile,177.94.208.252,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),1,2571,True,1,other,False,2025-08-19
TXN00000069,9159,998,52.11,COP,approved,2025-10-17 19:45:17,debit_card,Mastercard Debit,CO,00,Transaction approved,2.71,1.41,50.7,mobile,182.203.78.30,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6; rv:1.9.2.20) Gecko/5397-11-28 00:29:09 Firefox/3.6.14,1,210,False,1,utilities,False,2025-10-19
TXN00000070,8121,978,8.54,BRL,approved,2025-08-19 22:30:10,bank_transfer,PIX,BR,00,Transaction approved,1.56,0.13,8.41,mobile,208.135.246.90,Mozilla/5.0 (Android 3.2.5; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,1,2669,,1,food_beverage,False,2025-08-21
TXN00000071,3156,724,32.38,PEN,declined,2025-08-30 22:30:42,credit_card,Diners Club,PE,65,Security violation,0.0,0.0,0.0,desktop,201.21.187.170,Opera/8.12.(X11; Linux x86_64; da-DK) Presto/2.9.186 Version/12.00,1,364,True,1,entertainment,False,
TXN00000072,5258,277,7.43,COP,approved,2025-09-12 06:10:21,credit_card,American Express,CO,00,Transaction approved,2.77,0.21,7.22,mobile,211.60.238.138,Mozilla/5.0 (Android 1.5; Mobile; rv:54.0) Gecko/54.0 Firefox/54.0,1,1656,True,3,retail,False,2025-09-13
TXN00000073,755,139,48.42,USD,approved,2025-08-14 06:09:53,ewallet,Clip,PE,00,Transaction approved,3.44,1.67,46.75,mobile,96.48.66.147,Opera/9.51.(Windows 98; sat-IN) Presto/2.9.189 Version/11.00,1,1686,,1,other,True,2025-08-16
TXN00000075,3566,383,52.1,COP,approved,2025-10-20 22:40:54,credit_card,American Express,CO,00,Transaction approved,2.77,1.44,50.66,mobile,12.86.86.12,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.0),1,114,True,1,retail,False,2025-10-22
TXN00000076,1829,827,87.72,ARS,approved,2025-09-26 18:34:26,credit_card,American Express,AR,00,Transaction approved,3.29,2.89,84.83,mobile,34.112.128.59,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/534.20.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.20.6",1,491,True,1,utilities,False,2025-09-28
TXN00000078,2851,37,14.47,COP,approved,2025-09-14 14:41:56,credit_card,Diners Club,CO,00,Transaction approved,3.44,0.5,13.97,desktop,144.236.228.58,Opera/8.19.(Windows NT 5.1; tt-RU) Presto/2.9.170 Version/11.00,1,318,True,6,travel,False,2025-09-16
TXN00000079,1827,115,12.58,USD,approved,2025-08-13 16:27:00,debit_card,Visa Debit,CO,00,Transaction approved,2.64,0.33,12.25,mobile,175.148.171.163,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.1),1,483,True,1,food_beverage,True,2025-08-14
TXN00000080,7716,599,46.81,MXN,refunded,2025-10-03 06:26:52,credit_card,Mastercard,MX,refund,Transaction refunded,0.0,0.0,0.0,mobile,33.194.188.185,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/3883-01-27 19:13:33 Firefox/3.8,1,2302,True,1,travel,False,
TXN00000081,3789,243,21.8,CLP,approved,2025-09-14 23:05:40,debit_card,Visa Debit,CL,00,Transaction approved,2.89,0.63,21.17,mobile,85.15.255.236,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),1,1157,True,1,entertainment,False,2025-09-15
TXN00000083,9241,149,14.6,ARS,approved,2025-09-29 21:59:18,debit_card,Mastercard Debit,AR,00,Transaction approved,2.94,0.43,14.17,api,209.173.124.221,API/1.0,1,976,True,1,services,False,2025-09-30
TXN00000085,5559,860,87.46,MXN,approved,2025-10-03 09:06:38,debit_card,Mastercard Debit,MX,00,Transaction approved,2.92,2.55,84.91,desktop,102.248.93.40,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.45.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.45.1",1,870,True,1,entertainment,False,2025-10-05
TXN00000086,5489,511,26.7,ARS,approved,2025-08-14 12:02:26,ewallet,Rappi Pay,AR,00,Transaction approved,3.13,0.84,25.86,mobile,92.223.206.45,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/14.3s4366.0 Mobile/12E060 Safari/531.2",1,1606,,1,entertainment,False,2025-08-16
TXN00000087,2738,711,3.19,MXN,approved,2025-08-20 14:22:24,credit_card,Visa,MX,00,Transaction approved,2.77,0.09,3.1,mobile,205.12.228.59,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/31.0.897.0 Safari/533.2",1,1250,True,1,travel,False,2025-08-22
TXN00000088,5695,292,30.65,USD,approved,2025-09-26 09:27:30,bank_transfer,PIX,BR,00,Transaction approved,1.11,0.34,30.31,mobile,185.187.54.212,Opera/8.69.(Windows NT 11.0; br-FR) Presto/2.9.180 Version/12.00,1,2184,,1,entertainment,True,2025-09-27
TXN00000089,4648,119,27.43,CLP,declined,2025-10-23 21:02:47,bank_transfer,PIX,CL,65,Insufficient funds,0.0,0.0,0.0,desktop,3.195.132.29,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:3.0; sk-SK) AppleWebKit/534.35.2 (KHTML, like Gecko) Version/5.0.1 Safari/534.35.2",1,2135,,1,food_beverage,False,
TXN00000090,4006,34,21.46,ARS,refunded,2025-09-15 22:17:12,ewallet,MercadoPago,AR,cancelled,Transaction refunded,0.0,0.0,0.0,desktop,146.45.58.95,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; cs-CZ) AppleWebKit/531.28.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.28.6",1,2624,,1,other,False,
TXN00000091,8363,124,13.85,MXN,declined,2025-09-25 06:57:55,debit_card,Maestro,MX,51,Exceeds withdrawal limit,0.0,0.0,0.0,api,139.1.164.189,API/1.0,1,1157,True,1,utilities,False,
TXN00000094,1301,36,23.26,USD,declined,2025-08-19 14:13:09,debit_card,Visa Debit,PE,65,Security violation,0.0,0.0,0.0,mobile,178.147.13.236,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),3,425,True,1,services,True,
TXN00000096,5243,321,12.27,CLP,approved,2025-09-27 16:26:28,bank_transfer,PSE,CL,00,Transaction approved,1.03,0.13,12.14,mobile,94.172.214.192,Mozilla/5.0 (Windows NT 6.0; pap-AN; rv:1.9.1.20) Gecko/2944-01-08 18:49:52 Firefox/3.6.20,1,1787,,1,travel,False,2025-09-28
TXN00000097,851,602,105.8,BRL,approved,2025-07-28 08:10:18,debit_card,Visa Debit,BR,00,Transaction approved,3.33,3.52,102.28,desktop,217.20.86.16,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_7 rv:5.0; km-KH) AppleWebKit/533.49.7 (KHTML, like Gecko) Version/4.0 Safari/533.49.7",1,2837,True,1,travel,False,2025-07-29
TXN00000098,948,360,46.41,CLP,approved,2025-10-12 23:28:10,credit_card,Mastercard,CL,00,Transaction approved,2.86,1.33,45.08,tablet,190.158.163.251,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.0),1,2123,False,3,utilities,False,2025-10-13
TXN00000099,6825,797,6.01,MXN,declined,2025-08-14 14:52:04,credit_card,Diners Club,MX,05,Invalid card,0.0,0.0,0.0,mobile,50.52.1.137,Mozilla/5.0 (Android 1.5; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,3,1896,True,1,retail,False,
