transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000051,5224,427,9.94,USD,approved,2025-10-11 00:17:51,bank_transfer,Transferencia,BR,00,Transaction approved,1.56,0.16,9.78,mobile,7.173.221.108,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0 rv:3.0; unm-US) AppleWebKit/532.45.4 (KHTML, like Gecko) Version/5.0 Safari/532.45.4",1,1426,,1,entertainment,True,2025-10-12
TXN00000056,5055,574,32.37,BRL,approved,2025-08-16 02:51:50,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,17.210.244.239,"Mozilla/5.0 (Linux; Android 4.0.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/45.0.822.0 Safari/533.1",1,415,True,1,tech,False,2025-08-17
TXN00000062,7597,297,25.79,BRL,declined,2025-09-10 02:41:00,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,115.56.109.121,API/1.0,3,1480,False,1,services,False,
TXN00000066,1770,938,33.66,CLP,approved,2025-10-04 01:25:13,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,153.157.170.138,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.1),1,1783,True,3,food_beverage,False,2025-10-05
TXN00000067,9917,451,9.91,MXN,approved,2025-10-22 05:33:52,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,76.67.106.249,Opera/9.87.(X11; Linux i686; km-KH) Presto/2.9.179 Version/10.00,1,2435,True,1,travel,False,2025-10-23
TXN00000074,8922,304,8.12,COP,approved,2025-10-03 01:59:25,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,5.175.218.200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.0),1,2184,True,1,utilities,False,2025-10-05
TXN00000077,910,829,62.27,MXN,declined,2025-09-20 03:11:14,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,183.21.124.40,API/1.0,3,801,True,1,food_beverage,False,
TXN00000082,6421,507,20.7,COP,approved,2025-09-10 05:51:38,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,56.248.54.148,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2; rv:1.9.2.20) Gecko/7993-09-18 07:03:44 Firefox/3.6.6,1,716,,1,utilities,False,2025-09-12
TXN00000084,9281,556,11.93,COP,declined,2025-08-11 00:44:13,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,10.33.170.239,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.0),3,887,,1,retail,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-08-24 00:25:39,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,49.15.141.28,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/59.0.895.0 Safari/533.2",1,319,,1,services,False,2025-08-25
TXN00000093,6321,649,19.13,USD,approved,2025-09-08 00:11:26,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,10.72.142.26,API/1.0,1,2449,True,3,services,True,2025-09-10
TXN00000095,9463,714,3.81,COP,approved,2025-08-28 05:41:52,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,97.227.134.158,"Mozilla/5.0 (iPad; CPU iPad OS 13_5_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.5m3074.0 Mobile/86M092 Safari/534.1",1,2230,False,1,food_beverage,False,2025-08-30
TXN00000100,6220,173,76.86,COP,approved,2025-09-06 01:23:44,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,45.122.181.182,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.2.6 (KHTML, like Gecko) Version/4.0.2 Safari/535.2.6",1,139,True,12,tech,False,2025-09-07
