transaction_id,user_id,merchant_id,amount,currency,status,timestamp,payment_method,payment_provider,country,response_code,response_message,fee_percentage,transaction_fee,net_amount,device_type,ip_address,user_agent,attempt_number,processing_time_ms,three_ds_verified,installments,category,is_international,settlement_date
TXN00000056,5055,574,32.37,BRL,approved,2025-08-16 02:54:51,debit_card,Visa Debit,BR,00,Transaction approved,2.69,0.87,31.5,mobile,4.83.115.78,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.37.4 (KHTML, like Gecko) Version/4.0 Safari/531.37.4",1,415,True,1,tech,False,2025-08-17
TXN00000062,7597,297,25.79,BRL,declined,2025-09-10 02:44:01,debit_card,Visa Debit,BR,05,Insufficient funds,0.0,0.0,0.0,api,13.200.8.83,API/1.0,3,1480,False,1,services,False,
TXN00000066,1770,938,33.66,CLP,approved,2025-10-04 01:28:14,credit_card,Mastercard,CL,00,Transaction approved,2.64,0.89,32.77,desktop,5.119.118.180,"Mozilla/5.0 (iPhone; CPU iPhone OS 1_1_5 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/15.0.863.0 Mobile/24O246 Safari/533.2",1,1783,True,3,food_beverage,False,2025-10-05
TXN00000067,9917,451,9.91,MXN,approved,2025-10-22 05:36:53,debit_card,Mastercard Debit,MX,00,Transaction approved,2.88,0.29,9.62,mobile,136.106.128.69,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),1,2435,True,1,travel,False,2025-10-23
TXN00000074,8922,304,8.12,COP,approved,2025-10-03 02:02:26,debit_card,Mastercard Debit,CO,00,Transaction approved,3.42,0.28,7.84,mobile,171.69.17.145,Mozilla/5.0 (Android 8.0.0; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,1,2184,True,1,utilities,False,2025-10-05
TXN00000077,910,829,62.27,MXN,declined,2025-09-20 03:14:15,debit_card,Maestro,MX,54,Exceeds withdrawal limit,0.0,0.0,0.0,api,41.35.224.225,API/1.0,3,801,True,1,food_beverage,False,
TXN00000082,6421,507,20.7,COP,approved,2025-09-10 05:54:39,bank_transfer,SPEI,CO,00,Transaction approved,1.62,0.34,20.36,mobile,182.204.76.96,Opera/9.22.(Windows NT 4.0; bn-IN) Presto/2.9.172 Version/12.00,1,716,,1,utilities,False,2025-09-12
TXN00000084,9281,556,11.93,COP,declined,2025-08-11 00:47:14,ewallet,Rappi Pay,CO,54,Expired card,0.0,0.0,0.0,mobile,170.239.20.255,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/5.0),3,887,,1,retail,False,
TXN00000092,2745,767,133.01,MXN,approved,2025-08-24 00:28:40,bank_transfer,Transferencia,MX,00,Transaction approved,1.97,2.62,130.39,mobile,153.97.235.83,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/54.0.862.0 Safari/535.0",1,319,,1,services,False,2025-08-25
TXN00000093,6321,649,19.13,USD,approved,2025-09-08 00:14:27,credit_card,Diners Club,AR,00,Transaction approved,2.59,0.5,18.63,api,162.92.56.180,API/1.0,1,2449,True,3,services,True,2025-09-10
TXN00000095,9463,714,3.81,COP,approved,2025-08-28 05:44:53,credit_card,Mastercard,CO,00,Transaction approved,3.26,0.12,3.69,desktop,35.181.237.247,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1 rv:2.0; ml-IN) AppleWebKit/534.45.1 (KHTML, like Gecko) Version/5.0 Safari/534.45.1",1,2230,False,1,food_beverage,False,2025-08-30
TXN00000100,6220,173,76.86,COP,approved,2025-09-06 01:26:45,credit_card,Visa,CO,00,Transaction approved,3.31,2.54,74.32,mobile,153.169.52.122,Opera/9.31.(Windows 98; lo-LA) Presto/2.9.164 Version/10.00,1,139,True,12,tech,False,2025-09-07
